flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL1108,2025-06-21,4.03,2025-06-21 04:15:00,2025-06-21 08:17:00,223.50900000000001,False,2025-07-08T16:29:04.429627,CR2014,Zachary Hicks,First Officer,SEA
FL1108,2025-06-21,4.03,2025-06-21 04:15:00,2025-06-21 08:17:00,88.972,False,2025-07-08T16:29:04.429751,CR3012,Fred Smith,Flight Attendant,SFO
FL1108,2025-06-21,4.03,2025-06-21 04:15:00,2025-06-21 08:17:00,83.265,False,2025-07-08T16:29:04.429868,CR3013,Sherry Decker,Flight Attendant,ORD
FL1108,2025-06-21,4.03,2025-06-21 04:15:00,2025-06-21 08:17:00,76.973,False,2025-07-08T16:29:04.429985,CR3023,Crystal Robinson,Flight Attendant,SFO
FL1108,2025-06-21,4.03,2025-06-21 04:15:00,2025-06-21 08:17:00,85.33200000000001,False,2025-07-08T16:29:04.430104,CR3025,Shannon Jones,Flight Attendant,LAX
FL1108,2025-06-21,4.03,2025-06-21 04:15:00,2025-06-21 08:17:00,95.60200000000002,False,2025-07-08T16:29:04.430221,CR3020,Eric Carney,Flight Attendant,SEA
FL1408,2025-06-21,5.68,2025-06-21 05:45:00,2025-06-21 11:26:00,456.032,False,2025-07-08T16:29:04.430375,CR1013,Lisa Hensley,Captain,ATL
FL1408,2025-06-21,5.68,2025-06-21 05:45:00,2025-06-21 11:26:00,255.28000000000003,False,2025-07-08T16:29:04.430499,CR2010,Matthew Foster,First Officer,LAX
FL1408,2025-06-21,5.68,2025-06-21 05:45:00,2025-06-21 11:26:00,96.768,False,2025-07-08T16:29:04.430645,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL1408,2025-06-21,5.68,2025-06-21 05:45:00,2025-06-21 11:26:00,94.736,False,2025-07-08T16:29:04.430762,CR3023,Crystal Robinson,Flight Attendant,SFO
FL1408,2025-06-21,5.68,2025-06-21 05:45:00,2025-06-21 11:26:00,103.504,False,2025-07-08T16:29:04.430879,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL1408,2025-06-21,5.68,2025-06-21 05:45:00,2025-06-21 11:26:00,107.12,False,2025-07-08T16:29:04.430996,CR3024,Mark Perez,Flight Attendant,BOS
FL1408,2025-06-21,5.68,2025-06-21 05:45:00,2025-06-21 11:26:00,107.08800000000002,False,2025-07-08T16:29:04.431112,CR3027,Timothy Duncan,Flight Attendant,ATL
FL1348,2025-06-21,6.95,2025-06-21 20:00:00,2025-06-22 02:57:00,487.58400000000006,False,2025-07-08T16:29:04.431266,CR1006,Connie Lawrence,Captain,SEA
FL1348,2025-06-21,6.95,2025-06-21 20:00:00,2025-06-22 02:57:00,250.352,False,2025-07-08T16:29:04.431391,CR2003,Derek Zuniga,First Officer,ORD
FL1348,2025-06-21,6.95,2025-06-21 20:00:00,2025-06-22 02:57:00,105.024,False,2025-07-08T16:29:04.431517,CR3025,Shannon Jones,Flight Attendant,LAX
FL1348,2025-06-21,6.95,2025-06-21 20:00:00,2025-06-22 02:57:00,95.77600000000001,False,2025-07-08T16:29:04.431635,CR3022,Danny Morgan,Flight Attendant,BOS
FL1348,2025-06-21,6.95,2025-06-21 20:00:00,2025-06-22 02:57:00,102.54400000000001,False,2025-07-08T16:29:04.431755,CR3026,Michael Lewis,Flight Attendant,JFK
FL1348,2025-06-21,6.95,2025-06-21 20:00:00,2025-06-22 02:57:00,117.66400000000002,False,2025-07-08T16:29:04.431874,CR3020,Eric Carney,Flight Attendant,SEA
FL1348,2025-06-21,6.95,2025-06-21 20:00:00,2025-06-22 02:57:00,100.816,False,2025-07-08T16:29:04.431992,CR3016,Philip Cannon,Flight Attendant,ATL
FL2011,2025-06-21,4.5,2025-06-21 15:00:00,2025-06-21 19:30:00,371.46200000000005,False,2025-07-08T16:29:04.432148,CR1010,Ryan Munoz,Captain,JFK
FL2011,2025-06-21,4.5,2025-06-21 15:00:00,2025-06-21 19:30:00,212.901,False,2025-07-08T16:29:04.432271,CR2001,Brian Ramirez,First Officer,LAX
FL2011,2025-06-21,4.5,2025-06-21 15:00:00,2025-06-21 19:30:00,88.79,False,2025-07-08T16:29:04.432396,CR3011,Paula Moreno,Flight Attendant,LAX
FL2011,2025-06-21,4.5,2025-06-21 15:00:00,2025-06-21 19:30:00,95.60200000000002,False,2025-07-08T16:29:04.432514,CR3020,Eric Carney,Flight Attendant,SEA
FL2011,2025-06-21,4.5,2025-06-21 15:00:00,2025-06-21 19:30:00,87.03500000000001,False,2025-07-08T16:29:04.432632,CR3024,Mark Perez,Flight Attendant,BOS
FL2011,2025-06-21,4.5,2025-06-21 15:00:00,2025-06-21 19:30:00,78.364,False,2025-07-08T16:29:04.432749,CR3015,Angelica Tucker,Flight Attendant,SEA
FL2011,2025-06-21,4.5,2025-06-21 15:00:00,2025-06-21 19:30:00,81.913,False,2025-07-08T16:29:04.432866,CR3016,Philip Cannon,Flight Attendant,ATL
FL2011,2025-06-21,4.5,2025-06-21 15:00:00,2025-06-21 19:30:00,93.561,False,2025-07-08T16:29:04.432982,CR3028,Richard Aguirre,Flight Attendant,SFO
FL9720,2025-06-21,4.03,2025-06-21 12:30:00,2025-06-21 16:32:00,372.697,False,2025-07-08T16:29:04.433136,CR1003,Angie Henderson,Captain,ORD
FL9720,2025-06-21,4.03,2025-06-21 12:30:00,2025-06-21 16:32:00,208.66299999999998,False,2025-07-08T16:29:04.433259,CR2015,Anthony Rodriguez,First Officer,ATL
FL9720,2025-06-21,4.03,2025-06-21 12:30:00,2025-06-21 16:32:00,83.31700000000001,False,2025-07-08T16:29:04.433383,CR3026,Michael Lewis,Flight Attendant,JFK
FL9720,2025-06-21,4.03,2025-06-21 12:30:00,2025-06-21 16:32:00,95.60200000000002,False,2025-07-08T16:29:04.433499,CR3020,Eric Carney,Flight Attendant,SEA
FL9720,2025-06-21,4.03,2025-06-21 12:30:00,2025-06-21 16:32:00,83.92800000000001,False,2025-07-08T16:29:04.433616,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL9720,2025-06-21,4.03,2025-06-21 12:30:00,2025-06-21 16:32:00,86.242,False,2025-07-08T16:29:04.433734,CR3002,James Ferrell,Flight Attendant,ATL
FL9720,2025-06-21,4.03,2025-06-21 12:30:00,2025-06-21 16:32:00,78.624,False,2025-07-08T16:29:04.433850,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL8546,2025-06-21,4.03,2025-06-21 03:15:00,2025-06-21 07:17:00,381.082,False,2025-07-08T16:29:04.434006,CR1008,Gina Moore,Captain,ATL
FL8546,2025-06-21,4.03,2025-06-21 03:15:00,2025-06-21 07:17:00,229.26800000000003,False,2025-07-08T16:29:04.434129,CR2002,Holly Wood,First Officer,LAX
FL8546,2025-06-21,4.03,2025-06-21 03:15:00,2025-06-21 07:17:00,82.654,False,2025-07-08T16:29:04.434255,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL8546,2025-06-21,4.03,2025-06-21 03:15:00,2025-06-21 07:17:00,92.24799999999999,False,2025-07-08T16:29:04.434373,CR3018,Shane Henderson,Flight Attendant,SFO
FL8546,2025-06-21,4.03,2025-06-21 03:15:00,2025-06-21 07:17:00,85.33200000000001,False,2025-07-08T16:29:04.434490,CR3025,Shannon Jones,Flight Attendant,LAX
FL8546,2025-06-21,4.03,2025-06-21 03:15:00,2025-06-21 07:17:00,87.00900000000001,False,2025-07-08T16:29:04.434607,CR3027,Timothy Duncan,Flight Attendant,ATL
FL8546,2025-06-21,4.03,2025-06-21 03:15:00,2025-06-21 07:17:00,93.561,False,2025-07-08T16:29:04.434725,CR3028,Richard Aguirre,Flight Attendant,SFO
