flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL7070,2025-06-19,18.88,2025-06-19 11:45:00,2025-06-20 06:38:00,131.28,False,2025-07-08T16:29:04.406120,CR3025,Shannon Jones,Flight Attendant,LAX
FL7070,2025-06-19,18.88,2025-06-19 11:45:00,2025-06-20 06:38:00,129.38,False,2025-07-08T16:29:04.406238,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL7070,2025-06-19,18.88,2025-06-19 11:45:00,2025-06-20 06:38:00,136.6,False,2025-07-08T16:29:04.406356,CR3011,Paula Moreno,Flight Attendant,LAX
FL7070,2025-06-19,18.88,2025-06-19 11:45:00,2025-06-20 06:38:00,134.38,False,2025-07-08T16:29:04.406473,CR3021,Jessica Holmes,Flight Attendant,SFO
FL7070,2025-06-19,18.88,2025-06-19 11:45:00,2025-06-20 06:38:00,132.46,False,2025-07-08T16:29:04.406592,CR3007,Sherri Baker,Flight Attendant,BOS
FL5911,2025-06-19,4.03,2025-06-19 17:00:00,2025-06-19 21:02:00,365.22200000000004,False,2025-07-08T16:29:04.406748,CR1007,Abigail Shaffer,Captain,ATL
FL5911,2025-06-19,4.03,2025-06-19 17:00:00,2025-06-19 21:02:00,214.864,False,2025-07-08T16:29:04.406871,CR2012,Justin Baker,First Officer,ATL
FL5911,2025-06-19,4.03,2025-06-19 17:00:00,2025-06-19 21:02:00,88.673,False,2025-07-08T16:29:04.407000,CR3003,Tricia Valencia,Flight Attendant,BOS
FL5911,2025-06-19,4.03,2025-06-19 17:00:00,2025-06-19 21:02:00,93.561,False,2025-07-08T16:29:04.407118,CR3028,Richard Aguirre,Flight Attendant,SFO
FL5911,2025-06-19,4.03,2025-06-19 17:00:00,2025-06-19 21:02:00,84.526,False,2025-07-08T16:29:04.407236,CR3017,John Pierce,Flight Attendant,ATL
FL5911,2025-06-19,4.03,2025-06-19 17:00:00,2025-06-19 21:02:00,86.099,False,2025-07-08T16:29:04.407354,CR3007,Sherri Baker,Flight Attendant,BOS
FL5911,2025-06-19,4.03,2025-06-19 17:00:00,2025-06-19 21:02:00,82.654,False,2025-07-08T16:29:04.407474,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL2540,2025-06-19,6.95,2025-06-19 17:00:00,2025-06-19 23:57:00,446.17600000000004,False,2025-07-08T16:29:04.407630,CR1009,Gabrielle Davis,Captain,JFK
FL2540,2025-06-19,6.95,2025-06-19 17:00:00,2025-06-19 23:57:00,256.816,False,2025-07-08T16:29:04.407754,CR2015,Anthony Rodriguez,First Officer,ATL
FL2540,2025-06-19,6.95,2025-06-19 17:00:00,2025-06-19 23:57:00,109.28,False,2025-07-08T16:29:04.407880,CR3011,Paula Moreno,Flight Attendant,LAX
FL2540,2025-06-19,6.95,2025-06-19 17:00:00,2025-06-19 23:57:00,96.44800000000001,False,2025-07-08T16:29:04.407999,CR3015,Angelica Tucker,Flight Attendant,SEA
FL2540,2025-06-19,6.95,2025-06-19 17:00:00,2025-06-19 23:57:00,107.504,False,2025-07-08T16:29:04.408117,CR3021,Jessica Holmes,Flight Attendant,SFO
FL2540,2025-06-19,6.95,2025-06-19 17:00:00,2025-06-19 23:57:00,104.032,False,2025-07-08T16:29:04.408239,CR3017,John Pierce,Flight Attendant,ATL
FL2540,2025-06-19,6.95,2025-06-19 17:00:00,2025-06-19 23:57:00,102.54400000000001,False,2025-07-08T16:29:04.408360,CR3026,Michael Lewis,Flight Attendant,JFK
FL2540,2025-06-19,6.95,2025-06-19 17:00:00,2025-06-19 23:57:00,117.66400000000002,False,2025-07-08T16:29:04.408478,CR3020,Eric Carney,Flight Attendant,SEA
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,565.72,False,2025-07-08T16:29:04.408633,CR1004,Daniel Wagner,Captain,SFO
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,330.56,False,2025-07-08T16:29:04.408755,CR2012,Justin Baker,First Officer,ATL
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,131.84,False,2025-07-08T16:29:04.408883,CR3010,Brittany Farmer,Flight Attendant,LAX
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,132.46,False,2025-07-08T16:29:04.409002,CR3007,Sherri Baker,Flight Attendant,BOS
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,126.02,False,2025-07-08T16:29:04.409118,CR3016,Philip Cannon,Flight Attendant,ATL
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,143.94,False,2025-07-08T16:29:04.409240,CR3028,Richard Aguirre,Flight Attendant,SFO
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,136.6,False,2025-07-08T16:29:04.409420,CR3011,Paula Moreno,Flight Attendant,LAX
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,134.38,False,2025-07-08T16:29:04.409561,CR3021,Jessica Holmes,Flight Attendant,SFO
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,132.68,False,2025-07-08T16:29:04.409690,CR3002,James Ferrell,Flight Attendant,ATL
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,129.38,False,2025-07-08T16:29:04.409816,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL6943,2025-06-19,9.25,2025-06-19 19:30:00,2025-06-20 04:45:00,120.96,False,2025-07-08T16:29:04.409942,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL5783,2025-06-19,4.5,2025-06-19 10:15:00,2025-06-19 14:45:00,386.906,False,2025-07-08T16:29:04.410113,CR1015,Dylan Miller,Captain,SEA
FL5783,2025-06-19,4.5,2025-06-19 10:15:00,2025-06-19 14:45:00,207.24599999999998,False,2025-07-08T16:29:04.410242,CR2009,Tommy Walter,First Officer,JFK
FL5783,2025-06-19,4.5,2025-06-19 10:15:00,2025-06-19 14:45:00,78.29899999999999,False,2025-07-08T16:29:04.410374,CR3005,Debra Davidson,Flight Attendant,SEA
FL5783,2025-06-19,4.5,2025-06-19 10:15:00,2025-06-19 14:45:00,86.099,False,2025-07-08T16:29:04.410496,CR3007,Sherri Baker,Flight Attendant,BOS
FL5783,2025-06-19,4.5,2025-06-19 10:15:00,2025-06-19 14:45:00,84.097,False,2025-07-08T16:29:04.410616,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL5783,2025-06-19,4.5,2025-06-19 10:15:00,2025-06-19 14:45:00,79.417,False,2025-07-08T16:29:04.410736,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL5783,2025-06-19,4.5,2025-06-19 10:15:00,2025-06-19 14:45:00,82.654,False,2025-07-08T16:29:04.410856,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL6990,2025-06-19,4.5,2025-06-19 04:15:00,2025-06-19 08:45:00,366.379,False,2025-07-08T16:29:04.411021,CR1001,Allison Hill,Captain,SEA
FL6990,2025-06-19,4.5,2025-06-19 04:15:00,2025-06-19 08:45:00,212.68,False,2025-07-08T16:29:04.411150,CR2007,Patty Perez,First Officer,SFO
FL6990,2025-06-19,4.5,2025-06-19 04:15:00,2025-06-19 08:45:00,87.347,False,2025-07-08T16:29:04.411278,CR3021,Jessica Holmes,Flight Attendant,SFO
FL6990,2025-06-19,4.5,2025-06-19 04:15:00,2025-06-19 08:45:00,83.31700000000001,False,2025-07-08T16:29:04.411400,CR3026,Michael Lewis,Flight Attendant,JFK
FL6990,2025-06-19,4.5,2025-06-19 04:15:00,2025-06-19 08:45:00,88.79,False,2025-07-08T16:29:04.411522,CR3011,Paula Moreno,Flight Attendant,LAX
FL6990,2025-06-19,4.5,2025-06-19 04:15:00,2025-06-19 08:45:00,88.972,False,2025-07-08T16:29:04.411660,CR3012,Fred Smith,Flight Attendant,SFO
FL6990,2025-06-19,4.5,2025-06-19 04:15:00,2025-06-19 08:45:00,87.00900000000001,False,2025-07-08T16:29:04.411779,CR3027,Timothy Duncan,Flight Attendant,ATL
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,557.48,False,2025-07-08T16:29:04.411938,CR1012,Jamie Arnold,Captain,ATL
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,312.94,False,2025-07-08T16:29:04.412063,CR2003,Derek Zuniga,First Officer,ORD
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,131.24,False,2025-07-08T16:29:04.412199,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,122.18,False,2025-07-08T16:29:04.412317,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,133.86,False,2025-07-08T16:29:04.412435,CR3027,Timothy Duncan,Flight Attendant,ATL
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,119.72,False,2025-07-08T16:29:04.412553,CR3022,Danny Morgan,Flight Attendant,BOS
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,136.6,False,2025-07-08T16:29:04.412671,CR3011,Paula Moreno,Flight Attendant,LAX
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,133.9,False,2025-07-08T16:29:04.412788,CR3024,Mark Perez,Flight Attendant,BOS
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,120.56,False,2025-07-08T16:29:04.412906,CR3015,Angelica Tucker,Flight Attendant,SEA
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,131.28,False,2025-07-08T16:29:04.413023,CR3025,Shannon Jones,Flight Attendant,LAX
FL4196,2025-06-19,9.25,2025-06-19 11:45:00,2025-06-19 21:00:00,132.68,False,2025-07-08T16:29:04.413140,CR3002,James Ferrell,Flight Attendant,ATL
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,561.88,False,2025-07-08T16:29:04.413297,CR1007,Abigail Shaffer,Captain,ATL
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,343.86,False,2025-07-08T16:29:04.413420,CR2014,Zachary Hicks,First Officer,SEA
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,136.6,False,2025-07-08T16:29:04.413549,CR3011,Paula Moreno,Flight Attendant,LAX
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,134.38,False,2025-07-08T16:29:04.413668,CR3021,Jessica Holmes,Flight Attendant,SFO
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,126.02,False,2025-07-08T16:29:04.413787,CR3016,Philip Cannon,Flight Attendant,ATL
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,143.94,False,2025-07-08T16:29:04.413905,CR3028,Richard Aguirre,Flight Attendant,SFO
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,120.56,False,2025-07-08T16:29:04.414023,CR3015,Angelica Tucker,Flight Attendant,SEA
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,122.18,False,2025-07-08T16:29:04.414141,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,127.16,False,2025-07-08T16:29:04.414259,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL6264,2025-06-19,9.25,2025-06-19 21:00:00,2025-06-20 06:15:00,133.86,False,2025-07-08T16:29:04.414378,CR3027,Timothy Duncan,Flight Attendant,ATL
FL3304,2025-06-19,5.68,2025-06-19 15:45:00,2025-06-19 21:26:00,458.704,False,2025-07-08T16:29:04.414535,CR1003,Angie Henderson,Captain,ORD
FL3304,2025-06-19,5.68,2025-06-19 15:45:00,2025-06-19 21:26:00,256.816,False,2025-07-08T16:29:04.414659,CR2015,Anthony Rodriguez,First Officer,ATL
FL3304,2025-06-19,5.68,2025-06-19 15:45:00,2025-06-19 21:26:00,107.12,False,2025-07-08T16:29:04.414783,CR3024,Mark Perez,Flight Attendant,BOS
FL3304,2025-06-19,5.68,2025-06-19 15:45:00,2025-06-19 21:26:00,113.536,False,2025-07-08T16:29:04.414900,CR3018,Shane Henderson,Flight Attendant,SFO
FL3304,2025-06-19,5.68,2025-06-19 15:45:00,2025-06-19 21:26:00,94.736,False,2025-07-08T16:29:04.415018,CR3023,Crystal Robinson,Flight Attendant,SFO
FL3304,2025-06-19,5.68,2025-06-19 15:45:00,2025-06-19 21:26:00,101.72800000000001,False,2025-07-08T16:29:04.415136,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL3304,2025-06-19,5.68,2025-06-19 15:45:00,2025-06-19 21:26:00,105.47200000000001,False,2025-07-08T16:29:04.415254,CR3010,Brittany Farmer,Flight Attendant,LAX
