flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL7373,2025-07-06,4.5,2025-07-06 16:15:00,2025-07-06 20:45:00,87.00900000000001,False,2025-07-08T16:29:04.579122,CR3027,Timothy Duncan,Flight Attendant,ATL
FL7373,2025-07-06,4.5,2025-07-06 16:15:00,2025-07-06 20:45:00,92.24799999999999,False,2025-07-08T16:29:04.579246,CR3018,Shane Henderson,Flight Attendant,SFO
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,557.48,False,2025-07-08T16:29:04.579409,CR1012,Jamie Arnold,Captain,ATL
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,321.02,False,2025-07-08T16:29:04.579538,CR2015,Anthony Rodriguez,First Officer,ATL
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,131.24,False,2025-07-08T16:29:04.579670,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,131.28,False,2025-07-08T16:29:04.579792,CR3025,Shannon Jones,Flight Attendant,LAX
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,119.72,False,2025-07-08T16:29:04.579914,CR3022,Danny Morgan,Flight Attendant,BOS
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,122.18,False,2025-07-08T16:29:04.580035,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,120.56,False,2025-07-08T16:29:04.580157,CR3015,Angelica Tucker,Flight Attendant,SEA
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,136.88,False,2025-07-08T16:29:04.580278,CR3012,Fred Smith,Flight Attendant,SFO
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,141.92,False,2025-07-08T16:29:04.580428,CR3018,Shane Henderson,Flight Attendant,SFO
FL5934,2025-07-06,18.88,2025-07-06 16:30:00,2025-07-07 11:23:00,131.4,False,2025-07-08T16:29:04.580575,CR3019,Joshua Blair,Flight Attendant,LAX
FL8805,2025-07-06,4.5,2025-07-06 10:30:00,2025-07-06 15:00:00,386.906,True,2025-07-08T16:29:04.580819,CR1015,Dylan Miller,Captain,SEA
FL8805,2025-07-06,4.5,2025-07-06 10:30:00,2025-07-06 15:00:00,221.88400000000001,True,2025-07-08T16:29:04.580986,CR2005,Carla Gray,First Officer,SEA
FL8805,2025-07-06,4.5,2025-07-06 10:30:00,2025-07-06 15:00:00,88.79,True,2025-07-08T16:29:04.581142,CR3011,Paula Moreno,Flight Attendant,LAX
FL8805,2025-07-06,4.5,2025-07-06 10:30:00,2025-07-06 15:00:00,93.561,True,2025-07-08T16:29:04.581273,CR3028,Richard Aguirre,Flight Attendant,SFO
FL8805,2025-07-06,4.5,2025-07-06 10:30:00,2025-07-06 15:00:00,83.265,True,2025-07-08T16:29:04.581411,CR3013,Sherry Decker,Flight Attendant,ORD
FL8805,2025-07-06,4.5,2025-07-06 10:30:00,2025-07-06 15:00:00,88.673,True,2025-07-08T16:29:04.581554,CR3003,Tricia Valencia,Flight Attendant,BOS
FL8805,2025-07-06,4.5,2025-07-06 10:30:00,2025-07-06 15:00:00,78.29899999999999,True,2025-07-08T16:29:04.581691,CR3005,Debra Davidson,Flight Attendant,SEA
FL1211,2025-07-06,4.5,2025-07-06 05:45:00,2025-07-06 10:15:00,365.22200000000004,False,2025-07-08T16:29:04.581855,CR1007,Abigail Shaffer,Captain,ATL
FL1211,2025-07-06,4.5,2025-07-06 05:45:00,2025-07-06 10:15:00,212.901,False,2025-07-08T16:29:04.581981,CR2001,Brian Ramirez,First Officer,LAX
FL1211,2025-07-06,4.5,2025-07-06 05:45:00,2025-07-06 10:15:00,95.60200000000002,False,2025-07-08T16:29:04.582112,CR3020,Eric Carney,Flight Attendant,SEA
FL1211,2025-07-06,4.5,2025-07-06 05:45:00,2025-07-06 10:15:00,86.242,False,2025-07-08T16:29:04.582229,CR3002,James Ferrell,Flight Attendant,ATL
FL1211,2025-07-06,4.5,2025-07-06 05:45:00,2025-07-06 10:15:00,85.69600000000001,False,2025-07-08T16:29:04.582359,CR3010,Brittany Farmer,Flight Attendant,LAX
FL1211,2025-07-06,4.5,2025-07-06 05:45:00,2025-07-06 10:15:00,87.00900000000001,False,2025-07-08T16:29:04.582477,CR3027,Timothy Duncan,Flight Attendant,ATL
FL1211,2025-07-06,4.5,2025-07-06 05:45:00,2025-07-06 10:15:00,76.973,False,2025-07-08T16:29:04.582594,CR3023,Crystal Robinson,Flight Attendant,SFO
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,573.38,False,2025-07-08T16:29:04.582751,CR1003,Angie Henderson,Captain,ORD
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,327.2,False,2025-07-08T16:29:04.582873,CR2007,Patty Perez,First Officer,SFO
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,133.9,False,2025-07-08T16:29:04.582999,CR3024,Mark Perez,Flight Attendant,BOS
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,147.08,False,2025-07-08T16:29:04.583117,CR3020,Eric Carney,Flight Attendant,SEA
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,130.04,False,2025-07-08T16:29:04.583233,CR3017,John Pierce,Flight Attendant,ATL
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,129.12,False,2025-07-08T16:29:04.583350,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,122.18,False,2025-07-08T16:29:04.583467,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,134.38,False,2025-07-08T16:29:04.583583,CR3021,Jessica Holmes,Flight Attendant,SFO
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,120.96,False,2025-07-08T16:29:04.583700,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL7044,2025-07-06,18.88,2025-07-06 13:45:00,2025-07-07 08:38:00,131.24,False,2025-07-08T16:29:04.583817,CR3014,Anthony Humphrey,Flight Attendant,SEA
