flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL9825,2025-06-12,6.95,2025-06-12 14:45:00,2025-06-12 21:42:00,252.368,False,2025-07-08T16:29:04.342310,CR2013,Stephanie Ross,First Officer,BOS
FL9825,2025-06-12,6.95,2025-06-12 14:45:00,2025-06-12 21:42:00,95.77600000000001,False,2025-07-08T16:29:04.342441,CR3022,Danny Morgan,Flight Attendant,BOS
FL9825,2025-06-12,6.95,2025-06-12 14:45:00,2025-06-12 21:42:00,109.504,False,2025-07-08T16:29:04.342563,CR3012,Fred Smith,Flight Attendant,SFO
FL9825,2025-06-12,6.95,2025-06-12 14:45:00,2025-06-12 21:42:00,104.032,False,2025-07-08T16:29:04.342731,CR3017,John Pierce,Flight Attendant,ATL
FL9825,2025-06-12,6.95,2025-06-12 14:45:00,2025-06-12 21:42:00,109.136,False,2025-07-08T16:29:04.342917,CR3003,Tricia Valencia,Flight Attendant,BOS
FL9825,2025-06-12,6.95,2025-06-12 14:45:00,2025-06-12 21:42:00,104.99200000000002,False,2025-07-08T16:29:04.343112,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL9825,2025-06-12,6.95,2025-06-12 14:45:00,2025-06-12 21:42:00,100.816,False,2025-07-08T16:29:04.343282,CR3016,Philip Cannon,Flight Attendant,ATL
FL3869,2025-06-12,5.68,2025-06-12 15:00:00,2025-06-12 20:41:00,450.416,False,2025-07-08T16:29:04.343487,CR1005,Cristian Santos,Captain,SEA
FL3869,2025-06-12,5.68,2025-06-12 15:00:00,2025-06-12 20:41:00,256.816,False,2025-07-08T16:29:04.343620,CR2015,Anthony Rodriguez,First Officer,ATL
FL3869,2025-06-12,5.68,2025-06-12 15:00:00,2025-06-12 20:41:00,107.12,False,2025-07-08T16:29:04.343753,CR3024,Mark Perez,Flight Attendant,BOS
FL3869,2025-06-12,5.68,2025-06-12 15:00:00,2025-06-12 20:41:00,94.736,False,2025-07-08T16:29:04.343878,CR3023,Crystal Robinson,Flight Attendant,SFO
FL3869,2025-06-12,5.68,2025-06-12 15:00:00,2025-06-12 20:41:00,96.368,False,2025-07-08T16:29:04.344002,CR3005,Debra Davidson,Flight Attendant,SEA
FL3869,2025-06-12,5.68,2025-06-12 15:00:00,2025-06-12 20:41:00,101.72800000000001,False,2025-07-08T16:29:04.344124,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL3869,2025-06-12,5.68,2025-06-12 15:00:00,2025-06-12 20:41:00,103.296,False,2025-07-08T16:29:04.344246,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL7806,2025-06-12,4.03,2025-06-12 13:30:00,2025-06-12 17:32:00,367.718,False,2025-07-08T16:29:04.344411,CR1004,Daniel Wagner,Captain,SFO
FL7806,2025-06-12,4.03,2025-06-12 13:30:00,2025-06-12 17:32:00,205.049,False,2025-07-08T16:29:04.344540,CR2013,Stephanie Ross,First Officer,BOS
FL7806,2025-06-12,4.03,2025-06-12 13:30:00,2025-06-12 17:32:00,85.30600000000001,False,2025-07-08T16:29:04.344669,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL7806,2025-06-12,4.03,2025-06-12 13:30:00,2025-06-12 17:32:00,87.03500000000001,False,2025-07-08T16:29:04.344790,CR3024,Mark Perez,Flight Attendant,BOS
FL7806,2025-06-12,4.03,2025-06-12 13:30:00,2025-06-12 17:32:00,88.79,False,2025-07-08T16:29:04.344920,CR3011,Paula Moreno,Flight Attendant,LAX
FL7806,2025-06-12,4.03,2025-06-12 13:30:00,2025-06-12 17:32:00,78.29899999999999,False,2025-07-08T16:29:04.345042,CR3005,Debra Davidson,Flight Attendant,SEA
FL7806,2025-06-12,4.03,2025-06-12 13:30:00,2025-06-12 17:32:00,78.624,False,2025-07-08T16:29:04.345165,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,571.48,False,2025-07-08T16:29:04.345327,CR1010,Ryan Munoz,Captain,JFK
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,341.36,False,2025-07-08T16:29:04.345454,CR2005,Carla Gray,First Officer,SEA
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,131.24,False,2025-07-08T16:29:04.345584,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,122.18,False,2025-07-08T16:29:04.345707,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,119.72,False,2025-07-08T16:29:04.345828,CR3022,Danny Morgan,Flight Attendant,BOS
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,128.1,False,2025-07-08T16:29:04.345950,CR3013,Sherry Decker,Flight Attendant,ORD
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,141.92,False,2025-07-08T16:29:04.346071,CR3018,Shane Henderson,Flight Attendant,SFO
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,131.28,False,2025-07-08T16:29:04.346191,CR3025,Shannon Jones,Flight Attendant,LAX
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,127.16,False,2025-07-08T16:29:04.346311,CR3004,Nathan Maldonado,Flight Attendant,ATL
FL7130,2025-06-12,18.88,2025-06-12 03:45:00,2025-06-12 22:38:00,143.94,False,2025-07-08T16:29:04.346431,CR3028,Richard Aguirre,Flight Attendant,SFO
FL1549,2025-06-12,4.03,2025-06-12 08:45:00,2025-06-12 12:47:00,370.526,False,2025-07-08T16:29:04.346594,CR1013,Lisa Hensley,Captain,ATL
FL1549,2025-06-12,4.03,2025-06-12 08:45:00,2025-06-12 12:47:00,208.66299999999998,False,2025-07-08T16:29:04.346723,CR2015,Anthony Rodriguez,First Officer,ATL
FL1549,2025-06-12,4.03,2025-06-12 08:45:00,2025-06-12 12:47:00,77.818,False,2025-07-08T16:29:04.346853,CR3022,Danny Morgan,Flight Attendant,BOS
FL1549,2025-06-12,4.03,2025-06-12 08:45:00,2025-06-12 12:47:00,86.242,False,2025-07-08T16:29:04.346975,CR3002,James Ferrell,Flight Attendant,ATL
FL1549,2025-06-12,4.03,2025-06-12 08:45:00,2025-06-12 12:47:00,87.03500000000001,False,2025-07-08T16:29:04.347095,CR3024,Mark Perez,Flight Attendant,BOS
FL1549,2025-06-12,4.03,2025-06-12 08:45:00,2025-06-12 12:47:00,95.60200000000002,False,2025-07-08T16:29:04.347215,CR3020,Eric Carney,Flight Attendant,SEA
FL1549,2025-06-12,4.03,2025-06-12 08:45:00,2025-06-12 12:47:00,86.099,False,2025-07-08T16:29:04.347335,CR3007,Sherri Baker,Flight Attendant,BOS
FL1549,2025-06-12,4.03,2025-06-12 08:45:00,2025-06-12 12:47:00,87.347,False,2025-07-08T16:29:04.347454,CR3021,Jessica Holmes,Flight Attendant,SFO
