flight_id,flight_day,hours_logged,duty_start,duty_end,hourly_rate_usd,crew_flagged,recorded_at,crew_id,name,role,base_location
FL6828,2025-06-09,5.68,2025-06-09 13:15:00,2025-06-09 18:56:00,261.76,False,2025-07-08T16:29:04.313061,CR2007,Patty Perez,First Officer,SFO
FL6828,2025-06-09,5.68,2025-06-09 13:15:00,2025-06-09 18:56:00,96.44800000000001,False,2025-07-08T16:29:04.313194,CR3015,Angelica Tucker,Flight Attendant,SEA
FL6828,2025-06-09,5.68,2025-06-09 13:15:00,2025-06-09 18:56:00,105.12,False,2025-07-08T16:29:04.313318,CR3019,Joshua Blair,Flight Attendant,LAX
FL6828,2025-06-09,5.68,2025-06-09 13:15:00,2025-06-09 18:56:00,103.504,False,2025-07-08T16:29:04.313440,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL6828,2025-06-09,5.68,2025-06-09 13:15:00,2025-06-09 18:56:00,109.28,False,2025-07-08T16:29:04.313564,CR3011,Paula Moreno,Flight Attendant,LAX
FL6828,2025-06-09,5.68,2025-06-09 13:15:00,2025-06-09 18:56:00,105.024,False,2025-07-08T16:29:04.313685,CR3025,Shannon Jones,Flight Attendant,LAX
FL6828,2025-06-09,5.68,2025-06-09 13:15:00,2025-06-09 18:56:00,107.12,False,2025-07-08T16:29:04.313805,CR3024,Mark Perez,Flight Attendant,BOS
FL2936,2025-06-09,5.68,2025-06-09 14:15:00,2025-06-09 19:56:00,450.416,False,2025-07-08T16:29:04.313969,CR1005,Cristian Santos,Captain,SEA
FL2936,2025-06-09,5.68,2025-06-09 14:15:00,2025-06-09 19:56:00,264.44800000000004,False,2025-07-08T16:29:04.314096,CR2012,Justin Baker,First Officer,ATL
FL2936,2025-06-09,5.68,2025-06-09 14:15:00,2025-06-09 19:56:00,104.032,False,2025-07-08T16:29:04.314226,CR3017,John Pierce,Flight Attendant,ATL
FL2936,2025-06-09,5.68,2025-06-09 14:15:00,2025-06-09 19:56:00,109.136,False,2025-07-08T16:29:04.314348,CR3003,Tricia Valencia,Flight Attendant,BOS
FL2936,2025-06-09,5.68,2025-06-09 14:15:00,2025-06-09 19:56:00,102.48,False,2025-07-08T16:29:04.314470,CR3013,Sherry Decker,Flight Attendant,ORD
FL2936,2025-06-09,5.68,2025-06-09 14:15:00,2025-06-09 19:56:00,106.144,False,2025-07-08T16:29:04.314590,CR3002,James Ferrell,Flight Attendant,ATL
FL2936,2025-06-09,5.68,2025-06-09 14:15:00,2025-06-09 19:56:00,94.736,False,2025-07-08T16:29:04.314711,CR3023,Crystal Robinson,Flight Attendant,SFO
FL5395,2025-06-09,6.95,2025-06-09 03:45:00,2025-06-09 10:42:00,457.184,False,2025-07-08T16:29:04.314871,CR1010,Ryan Munoz,Captain,JFK
FL5395,2025-06-09,6.95,2025-06-09 03:45:00,2025-06-09 10:42:00,261.76,False,2025-07-08T16:29:04.314998,CR2007,Patty Perez,First Officer,SFO
FL5395,2025-06-09,6.95,2025-06-09 03:45:00,2025-06-09 10:42:00,107.12,False,2025-07-08T16:29:04.315126,CR3024,Mark Perez,Flight Attendant,BOS
FL5395,2025-06-09,6.95,2025-06-09 03:45:00,2025-06-09 10:42:00,105.024,False,2025-07-08T16:29:04.315247,CR3025,Shannon Jones,Flight Attendant,LAX
FL5395,2025-06-09,6.95,2025-06-09 03:45:00,2025-06-09 10:42:00,113.536,False,2025-07-08T16:29:04.315369,CR3018,Shane Henderson,Flight Attendant,SFO
FL5395,2025-06-09,6.95,2025-06-09 03:45:00,2025-06-09 10:42:00,105.12,False,2025-07-08T16:29:04.315490,CR3019,Joshua Blair,Flight Attendant,LAX
FL5395,2025-06-09,6.95,2025-06-09 03:45:00,2025-06-09 10:42:00,105.47200000000001,False,2025-07-08T16:29:04.315610,CR3010,Brittany Farmer,Flight Attendant,LAX
FL2006,2025-06-09,5.68,2025-06-09 09:00:00,2025-06-09 14:41:00,450.416,False,2025-07-08T16:29:04.315770,CR1005,Cristian Santos,Captain,SEA
FL2006,2025-06-09,5.68,2025-06-09 09:00:00,2025-06-09 14:41:00,258.71999999999997,False,2025-07-08T16:29:04.315896,CR2004,Lisa Jackson,First Officer,BOS
FL2006,2025-06-09,5.68,2025-06-09 09:00:00,2025-06-09 14:41:00,105.47200000000001,False,2025-07-08T16:29:04.316025,CR3010,Brittany Farmer,Flight Attendant,LAX
FL2006,2025-06-09,5.68,2025-06-09 09:00:00,2025-06-09 14:41:00,103.296,False,2025-07-08T16:29:04.316146,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL2006,2025-06-09,5.68,2025-06-09 09:00:00,2025-06-09 14:41:00,115.152,False,2025-07-08T16:29:04.316268,CR3028,Richard Aguirre,Flight Attendant,SFO
FL2006,2025-06-09,5.68,2025-06-09 09:00:00,2025-06-09 14:41:00,105.12,False,2025-07-08T16:29:04.316388,CR3019,Joshua Blair,Flight Attendant,LAX
FL2006,2025-06-09,5.68,2025-06-09 09:00:00,2025-06-09 14:41:00,94.736,False,2025-07-08T16:29:04.316510,CR3023,Crystal Robinson,Flight Attendant,SFO
FL2006,2025-06-09,5.68,2025-06-09 09:00:00,2025-06-09 14:41:00,113.536,False,2025-07-08T16:29:04.316630,CR3018,Shane Henderson,Flight Attendant,SFO
FL9261,2025-06-09,4.03,2025-06-09 04:45:00,2025-06-09 08:47:00,381.082,False,2025-07-08T16:29:04.316794,CR1008,Gina Moore,Captain,ATL
FL9261,2025-06-09,4.03,2025-06-09 04:45:00,2025-06-09 08:47:00,221.88400000000001,False,2025-07-08T16:29:04.316935,CR2005,Carla Gray,First Officer,SEA
FL9261,2025-06-09,4.03,2025-06-09 04:45:00,2025-06-09 08:47:00,84.097,False,2025-07-08T16:29:04.317108,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL9261,2025-06-09,4.03,2025-06-09 04:45:00,2025-06-09 08:47:00,85.69600000000001,False,2025-07-08T16:29:04.317250,CR3010,Brittany Farmer,Flight Attendant,LAX
FL9261,2025-06-09,4.03,2025-06-09 04:45:00,2025-06-09 08:47:00,85.33200000000001,False,2025-07-08T16:29:04.317387,CR3025,Shannon Jones,Flight Attendant,LAX
FL9261,2025-06-09,4.03,2025-06-09 04:45:00,2025-06-09 08:47:00,88.79,False,2025-07-08T16:29:04.317517,CR3011,Paula Moreno,Flight Attendant,LAX
FL9261,2025-06-09,4.03,2025-06-09 04:45:00,2025-06-09 08:47:00,93.561,False,2025-07-08T16:29:04.317646,CR3028,Richard Aguirre,Flight Attendant,SFO
FL9261,2025-06-09,4.03,2025-06-09 04:45:00,2025-06-09 08:47:00,95.60200000000002,False,2025-07-08T16:29:04.317772,CR3020,Eric Carney,Flight Attendant,SEA
FL5603,2025-06-09,5.68,2025-06-09 10:00:00,2025-06-09 15:41:00,482.30400000000003,False,2025-07-08T16:29:04.317934,CR1014,Michele Williams,Captain,SEA
FL5603,2025-06-09,5.68,2025-06-09 10:00:00,2025-06-09 15:41:00,256.816,False,2025-07-08T16:29:04.318060,CR2015,Anthony Rodriguez,First Officer,ATL
FL5603,2025-06-09,5.68,2025-06-09 10:00:00,2025-06-09 15:41:00,104.99200000000002,False,2025-07-08T16:29:04.318187,CR3014,Anthony Humphrey,Flight Attendant,SEA
FL5603,2025-06-09,5.68,2025-06-09 10:00:00,2025-06-09 15:41:00,106.144,False,2025-07-08T16:29:04.318307,CR3002,James Ferrell,Flight Attendant,ATL
FL5603,2025-06-09,5.68,2025-06-09 10:00:00,2025-06-09 15:41:00,94.736,False,2025-07-08T16:29:04.318429,CR3023,Crystal Robinson,Flight Attendant,SFO
FL5603,2025-06-09,5.68,2025-06-09 10:00:00,2025-06-09 15:41:00,97.74400000000001,False,2025-07-08T16:29:04.318550,CR3009,Elizabeth Fowler,Flight Attendant,BOS
FL5603,2025-06-09,5.68,2025-06-09 10:00:00,2025-06-09 15:41:00,104.032,False,2025-07-08T16:29:04.318669,CR3017,John Pierce,Flight Attendant,ATL
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,592.36,False,2025-07-08T16:29:04.318828,CR1011,Monica Herrera,Captain,SFO
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,319.1,False,2025-07-08T16:29:04.318955,CR2010,Matthew Foster,First Officer,LAX
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,120.56,False,2025-07-08T16:29:04.319085,CR3015,Angelica Tucker,Flight Attendant,SEA
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,131.28,False,2025-07-08T16:29:04.319207,CR3025,Shannon Jones,Flight Attendant,LAX
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,132.46,False,2025-07-08T16:29:04.319328,CR3007,Sherri Baker,Flight Attendant,BOS
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,118.42,False,2025-07-08T16:29:04.319449,CR3023,Crystal Robinson,Flight Attendant,SFO
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,131.84,False,2025-07-08T16:29:04.319570,CR3010,Brittany Farmer,Flight Attendant,LAX
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,136.88,False,2025-07-08T16:29:04.319691,CR3012,Fred Smith,Flight Attendant,SFO
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,129.12,False,2025-07-08T16:29:04.319811,CR3006,Jeffrey Chavez,Flight Attendant,JFK
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,136.6,False,2025-07-08T16:29:04.319932,CR3011,Paula Moreno,Flight Attendant,LAX
FL7594,2025-06-09,9.25,2025-06-09 17:45:00,2025-06-10 03:00:00,120.96,False,2025-07-08T16:29:04.320053,CR3001,Rebecca Henderson,Flight Attendant,LAX
FL4503,2025-06-09,6.95,2025-06-09 20:45:00,2025-06-10 03:42:00,446.17600000000004,False,2025-07-08T16:29:04.320213,CR1009,Gabrielle Davis,Captain,JFK
FL4503,2025-06-09,6.95,2025-06-09 20:45:00,2025-06-10 03:42:00,250.352,False,2025-07-08T16:29:04.320340,CR2003,Derek Zuniga,First Officer,ORD
FL4503,2025-06-09,6.95,2025-06-09 20:45:00,2025-06-10 03:42:00,105.47200000000001,False,2025-07-08T16:29:04.320467,CR3010,Brittany Farmer,Flight Attendant,LAX
FL4503,2025-06-09,6.95,2025-06-09 20:45:00,2025-06-10 03:42:00,115.152,False,2025-07-08T16:29:04.320587,CR3028,Richard Aguirre,Flight Attendant,SFO
FL4503,2025-06-09,6.95,2025-06-09 20:45:00,2025-06-10 03:42:00,96.368,False,2025-07-08T16:29:04.320706,CR3005,Debra Davidson,Flight Attendant,SEA
FL4503,2025-06-09,6.95,2025-06-09 20:45:00,2025-06-10 03:42:00,103.504,False,2025-07-08T16:29:04.320827,CR3008,Cassandra Gaines,Flight Attendant,JFK
FL4503,2025-06-09,6.95,2025-06-09 20:45:00,2025-06-10 03:42:00,105.96800000000002,False,2025-07-08T16:29:04.320946,CR3007,Sherri Baker,Flight Attendant,BOS
